,0,1,2,code
731,UMS-NEIKEN GROUP BERHAD,http://www.ums-neiken.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7227,7227
732,UMW HOLDINGS BERHAD,http://www.umw.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=4588,4588
733,UNIMECH GROUP BERHAD,http://www.unimechgroup.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7091,7091
734,UNISEM (M) BERHAD,http://www.unisemgroup.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5005,5005
735,UNITED MALACCA BERHAD,http://www.unitedmalacca.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=2593,2593
736,UNITED PLANTATIONS BERHAD,http://www.unitedplantations.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=2089,2089
737,UNITED U-LI CORPORATION BERHAD,http://www.uli.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7133,7133
738,UOA DEVELOPMENT BHD,http://www.uoadev.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5200,5200
739,UOA REAL ESTATE INVESTMENT TRUST,http://www.uoareit.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5110,5110
740,UPA CORPORATION BHD,http://www.upa.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7757,7757
741,UWC BERHAD,https://www.uwcberhad.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5292,5292
742,UZMA BERHAD,http://www.uzmagroup.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7250,7250
743,V.S. INDUSTRY BERHAD,http://www.vs-i.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=6963,6963
744,VELESTO ENERGY BERHAD,http://www.velesto.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5243,5243
745,VERSATILE CREATIVE BERHAD,http://www.vc-b.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=4995,4995
746,VERTICE BERHAD,http://www.voir.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7240,7240
747,VITROX CORPORATION BERHAD,http://www.vitrox.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=0097,0097
748,VIZIONE HOLDINGS BERHAD,http://www.vizione.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7070,7070
749,VSTECS BERHAD,http://www.ecsm.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5162,5162
750,WAH SEONG CORPORATION BERHAD,http://www.wahseong.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5142,5142
751,WANG-ZHENG BERHAD,http://www.wangzhengberhad.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7203,7203
752,WARISAN TC HOLDINGS BERHAD,http://www.warisantc.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5016,5016
753,WATTA HOLDING BERHAD,http://www.watta.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7226,7226
754,WCE HOLDINGS BERHAD,http://www.wcehb.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=3565,3565
755,WCT HOLDINGS BERHAD,http://www.wct.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=9679,9679
756,WEGMANS HOLDINGS BERHAD,http://wegmans.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=0197,0197
757,WELLCALL HOLDINGS BERHAD,http://wellcallholdings.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7231,7231
758,WESTPORTS HOLDINGS BERHAD,http://www.westportsmalaysia.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5246,5246
759,WHITE HORSE BERHAD,http://www.whitehorse.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5009,5009
760,WIDETECH (MALAYSIA) BERHAD,http://www.widetechbhd.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7692,7692
761,WILLOWGLEN MSC BERHAD,http://www.willowglen.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=0008,0008
762,WMG HOLDINGS BERHAD,http://www.wmghb.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=6378,6378
763,WONG ENGINEERING CORPORATION BERHAD,http://www.wec.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7050,7050
764,WOODLANDOR HOLDINGS BHD,http://www.woodlandor.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7025,7025
765,WTK HOLDINGS BERHAD,http://www.wtkholdings.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=4243,4243
766,WZ SATU BERHAD,http://www.wengzheng.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7245,7245
767,XIAN LENG HOLDINGS BERHAD,http://www.xianleng.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7121,7121
768,XIDELANG HOLDINGS LTD,http://www.xidelang.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5156,5156
769,XIN HWA HOLDINGS BERHAD,http://www.xinhwa.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5267,5267
770,Y&G CORPORATION BHD,http://www.ygcorp.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7003,7003
771,Y.S.P.SOUTHEAST ASIA HOLDING BERHAD,http://www.yspsah.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7178,7178
772,YI-LAI BERHAD,http://www.alpha-tiles.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5048,5048
773,YINSON HOLDINGS BERHAD,http://www.yinson.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7293,7293
774,YKGI HOLDINGS BERHAD,http://ykgigroup.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7020,7020
775,YLI HOLDINGS BERHAD,http://www.yli.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7014,7014
776,YNH PROPERTY BERHAD,http://www.ynhb.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=3158,3158
777,YONG TAI BERHAD,http://www.yongtai.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7066,7066
778,YOONG ONN CORPORATION BERHAD,http://yoongonn.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5159,5159
779,YTL CORPORATION BERHAD,http://www.ytl.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=4677,4677
780,YTL HOSPITALITY REIT,http://www.starhillreit.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5109,5109
781,YTL POWER INTERNATIONAL BHD,http://www.ytl.com.my/index.asp,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=6742,6742
782,ZECON BERHAD,http://www.zecon.com.my/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=7028,7028
783,ZELAN BERHAD,http://www.zelan.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=2283,2283
784,ZHULIAN CORPORATION BERHAD,http://www.zhulian.com/,https://www.bursamalaysia.com/trade/trading_resources/listing_directory/company-profile?stock_code=5131,5131
